Country,Date,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",TotalTests,Population,Continent,1 Caseevery X ppl,lat,lon
Equatorial Guinea,2023-03-09,17229,0,183.0,0.0,16907.0,0,139.0,5,365697.0,1496662,Africa,87,1.613172,10.5170357
Equatorial Guinea,2023-03-10,17229,0,183.0,0.0,16907.0,0,139.0,5,365697.0,1496662,Africa,87,1.613172,10.5170357
Eritrea,2023-03-02,10189,0,103.0,0.0,10086.0,0,0.0,0,23693.0,3662244,Africa,359,15.9500319,37.9999668
Eritrea,2023-03-03,10189,0,103.0,0.0,10086.0,0,0.0,0,23693.0,3662244,Africa,359,15.9500319,37.9999668
Eritrea,2023-03-04,10189,0,103.0,0.0,10086.0,0,0.0,0,23693.0,3662244,Africa,359,15.9500319,37.9999668
Eritrea,2023-03-05,10189,0,103.0,0.0,10086.0,0,0.0,0,23693.0,3662244,Africa,359,15.9500319,37.9999668
Eritrea,2023-03-06,10189,0,103.0,0.0,10086.0,0,0.0,0,23693.0,3662244,Africa,359,15.9500319,37.9999668
Eritrea,2023-03-07,10189,0,103.0,0.0,10086.0,0,0.0,0,23693.0,3662244,Africa,359,15.9500319,37.9999668
Eritrea,2023-03-08,10189,0,103.0,0.0,10086.0,0,0.0,0,23693.0,3662244,Africa,359,15.9500319,37.9999668
Eritrea,2023-03-09,10189,0,103.0,0.0,10086.0,0,0.0,0,23693.0,3662244,Africa,359,15.9500319,37.9999668
Eritrea,2023-03-10,10189,0,103.0,0.0,10086.0,0,0.0,0,23693.0,3662244,Africa,359,15.9500319,37.9999668
Estonia,2023-03-02,615119,0,2940.0,0.0,524990.0,0,87189.0,3,3675293.0,1321910,Europe,2,58.7523778,25.3319078
Estonia,2023-03-03,615119,0,2940.0,0.0,524990.0,0,87189.0,3,3675293.0,1321910,Europe,2,58.7523778,25.3319078
Estonia,2023-03-04,615119,0,2940.0,0.0,524990.0,0,87189.0,3,3675293.0,1321910,Europe,2,58.7523778,25.3319078
Estonia,2023-03-05,615119,0,2940.0,0.0,524990.0,0,87189.0,3,3675293.0,1321910,Europe,2,58.7523778,25.3319078
Estonia,2023-03-06,615118,0,2940.0,0.0,524990.0,0,87188.0,3,3675293.0,1321910,Europe,2,58.7523778,25.3319078
Estonia,2023-03-07,615118,0,2940.0,0.0,524990.0,0,87188.0,3,3675293.0,1321910,Europe,2,58.7523778,25.3319078
Estonia,2023-03-08,615423,305,2946.0,6.0,524990.0,0,87487.0,5,3679061.0,1321910,Europe,2,58.7523778,25.3319078
Estonia,2023-03-09,615423,0,2946.0,0.0,524990.0,0,87487.0,5,3679061.0,1321910,Europe,2,58.7523778,25.3319078
Estonia,2023-03-10,615423,0,2946.0,0.0,524990.0,0,87487.0,5,3679061.0,1321910,Europe,2,58.7523778,25.3319078
Eswatini,2023-03-02,74199,0,1423.0,0.0,72726.0,0,50.0,0,1048704.0,1184817,Africa,16,-26.5624806,31.3991317
Eswatini,2023-03-03,74199,0,1423.0,0.0,72726.0,0,50.0,0,1048704.0,1184817,Africa,16,-26.5624806,31.3991317
Eswatini,2023-03-04,74199,0,1423.0,0.0,72726.0,0,50.0,0,1048704.0,1184817,Africa,16,-26.5624806,31.3991317
Eswatini,2023-03-05,74267,68,1425.0,2.0,72795.0,69,47.0,0,1048704.0,1184817,Africa,16,-26.5624806,31.3991317
Eswatini,2023-03-06,74267,68,1425.0,2.0,72795.0,69,47.0,0,1048704.0,1184817,Africa,16,-26.5624806,31.3991317
Eswatini,2023-03-07,74267,0,1425.0,0.0,72795.0,0,47.0,0,1048704.0,1184817,Africa,16,-26.5624806,31.3991317
Eswatini,2023-03-08,74267,0,1425.0,0.0,72795.0,0,47.0,0,1048704.0,1184817,Africa,16,-26.5624806,31.3991317
Eswatini,2023-03-09,74267,0,1425.0,0.0,72795.0,0,47.0,0,1048704.0,1184817,Africa,16,-26.5624806,31.3991317
Eswatini,2023-03-10,74267,0,1425.0,0.0,72795.0,0,47.0,0,1048704.0,1184817,Africa,16,-26.5624806,31.3991317
Ethiopia,2023-03-02,500014,28,7572.0,0.0,487273.0,27,5169.0,1,5491134.0,120812698,Africa,242,10.2116702,38.6521203
Ethiopia,2023-03-03,500031,17,7572.0,0.0,487287.0,14,5172.0,1,5492111.0,120812698,Africa,242,10.2116702,38.6521203
Ethiopia,2023-03-04,500039,8,7572.0,0.0,487293.0,6,5174.0,1,5493115.0,120812698,Africa,242,10.2116702,38.6521203
Ethiopia,2023-03-05,500050,11,7572.0,0.0,487301.0,8,5177.0,1,5493535.0,120812698,Africa,242,10.2116702,38.6521203
Ethiopia,2023-03-06,500050,11,7572.0,0.0,487301.0,8,5177.0,1,5493535.0,120812698,Africa,242,10.2116702,38.6521203
Ethiopia,2023-03-07,500060,10,7572.0,0.0,487316.0,15,5172.0,1,5494155.0,120812698,Africa,242,10.2116702,38.6521203
Ethiopia,2023-03-08,500085,25,7572.0,0.0,487343.0,27,5170.0,1,5495411.0,120812698,Africa,242,10.2116702,38.6521203
Ethiopia,2023-03-09,500102,17,7572.0,0.0,487347.0,4,5183.0,1,5496670.0,120812698,Africa,242,10.2116702,38.6521203
Ethiopia,2023-03-10,500137,21,7572.0,0.0,487367.0,16,5198.0,1,5499412.0,120812698,Africa,242,10.2116702,38.6521203
Finland,2023-03-02,1462976,2,8936.0,0.0,1451956.0,92,2084.0,21,12047792.0,5554960,Europe,4,63.2467777,25.9209164
Finland,2023-03-03,1462976,0,8936.0,0.0,1451930.0,0,2110.0,21,12047792.0,5554960,Europe,4,63.2467777,25.9209164
Finland,2023-03-04,1462976,0,8936.0,0.0,1452070.0,140,1970.0,21,12047792.0,5554960,Europe,4,63.2467777,25.9209164
Finland,2023-03-05,1462976,0,8936.0,0.0,1452167.0,97,1873.0,21,12047792.0,5554960,Europe,4,63.2467777,25.9209164
Finland,2023-03-06,1462976,0,8936.0,0.0,1452167.0,97,1873.0,21,12047792.0,5554960,Europe,4,63.2467777,25.9209164
Finland,2023-03-07,1462976,0,8936.0,0.0,1452239.0,72,1801.0,21,12047792.0,5554960,Europe,4,63.2467777,25.9209164
Finland,2023-03-08,1463630,99,8967.0,0.0,1452331.0,92,2332.0,21,12047792.0,5554960,Europe,4,63.2467777,25.9209164
Finland,2023-03-09,1463644,14,8967.0,0.0,1452397.0,66,2280.0,21,12047792.0,5554960,Europe,4,63.2467777,25.9209164
Finland,2023-03-10,1463644,0,8967.0,0.0,1452510.0,0,2167.0,21,12057338.0,5554960,Europe,4,63.2467777,25.9209164
France,2023-03-02,39630952,4196,165009.0,21.0,39394139.0,3341,71804.0,869,271490188.0,65584518,Europe,2,46.603354,1.8883335
France,2023-03-03,39634146,3194,165030.0,21.0,39397305.0,3166,71811.0,869,271490188.0,65584518,Europe,2,46.603354,1.8883335
France,2023-03-04,39638159,4013,165030.0,0.0,39399753.0,2448,73376.0,869,271490188.0,65584518,Europe,2,46.603354,1.8883335
France,2023-03-05,39638159,0,165030.0,0.0,39399753.0,0,73376.0,869,271490188.0,65584518,Europe,2,46.603354,1.8883335
France,2023-03-06,39638159,0,165030.0,0.0,39399753.0,0,73376.0,869,271490188.0,65584518,Europe,2,46.603354,1.8883335
France,2023-03-07,39639112,953,165073.0,43.0,39405445.0,5692,68594.0,869,271490188.0,65584518,Europe,2,46.603354,1.8883335
France,2023-03-08,39639112,0,165073.0,0.0,39405402.0,0,68637.0,869,271490188.0,65584518,Europe,2,46.603354,1.8883335
France,2023-03-09,39639112,0,165073.0,0.0,39409374.0,3972,64665.0,869,271490188.0,65584518,Europe,2,46.603354,1.8883335
France,2023-03-10,39645300,6188,165163.0,90.0,39421220.0,7825,58917.0,869,271490188.0,65584518,Europe,2,46.603354,1.8883335
Gabon,2023-03-02,48981,0,306.0,0.0,48674.0,0,1.0,0,1621909.0,2331533,Africa,48,-0.8999695,11.6899699
Gabon,2023-03-03,48981,0,306.0,0.0,48674.0,0,1.0,0,1621909.0,2331533,Africa,48,-0.8999695,11.6899699
Gabon,2023-03-04,48981,0,306.0,0.0,48674.0,0,1.0,0,1621909.0,2331533,Africa,48,-0.8999695,11.6899699
Gabon,2023-03-05,48981,0,306.0,0.0,48674.0,0,1.0,0,1621909.0,2331533,Africa,48,-0.8999695,11.6899699
Gabon,2023-03-06,48981,0,306.0,0.0,48674.0,0,1.0,0,1621909.0,2331533,Africa,48,-0.8999695,11.6899699
Gabon,2023-03-07,48981,0,306.0,0.0,48674.0,0,1.0,0,1621909.0,2331533,Africa,48,-0.8999695,11.6899699
Gabon,2023-03-08,48981,0,306.0,0.0,48674.0,0,1.0,0,1621909.0,2331533,Africa,48,-0.8999695,11.6899699
Gabon,2023-03-09,48981,0,306.0,0.0,48674.0,0,1.0,0,1621909.0,2331533,Africa,48,-0.8999695,11.6899699
Gabon,2023-03-10,48981,0,306.0,0.0,48674.0,0,1.0,0,1621909.0,2331533,Africa,48,-0.8999695,11.6899699
Gambia,2023-03-02,12586,0,372.0,0.0,12189.0,0,25.0,0,155686.0,2558482,Africa,203,13.470062,-15.4900464
Gambia,2023-03-03,12586,0,372.0,0.0,12189.0,0,25.0,0,155686.0,2558482,Africa,203,13.470062,-15.4900464
Gambia,2023-03-04,12586,0,372.0,0.0,12189.0,0,25.0,0,155686.0,2558482,Africa,203,13.470062,-15.4900464
Gambia,2023-03-05,12586,0,372.0,0.0,12189.0,0,25.0,0,155686.0,2558482,Africa,203,13.470062,-15.4900464
Gambia,2023-03-06,12586,0,372.0,0.0,12189.0,0,25.0,0,155686.0,2558482,Africa,203,13.470062,-15.4900464
Gambia,2023-03-07,12586,0,372.0,0.0,12189.0,0,25.0,0,155686.0,2558482,Africa,203,13.470062,-15.4900464
Gambia,2023-03-08,12598,12,372.0,0.0,12189.0,0,37.0,0,155686.0,2558482,Africa,203,13.470062,-15.4900464
Gambia,2023-03-09,12598,0,372.0,0.0,12189.0,0,37.0,0,155686.0,2558482,Africa,203,13.470062,-15.4900464
Gambia,2023-03-10,12598,0,372.0,0.0,12189.0,0,37.0,0,155686.0,2558482,Africa,203,13.470062,-15.4900464
Georgia,2023-03-02,1825598,0,16965.0,0.0,1776548.0,0,32085.0,0,16920079.0,3968738,Asia,2,32.3293809,-83.1137366
Georgia,2023-03-03,1825598,0,16965.0,0.0,1776548.0,0,32085.0,0,16920079.0,3968738,Asia,2,32.3293809,-83.1137366
Georgia,2023-03-04,1825598,0,16965.0,0.0,1776548.0,0,32085.0,0,16920079.0,3968738,Asia,2,32.3293809,-83.1137366
Georgia,2023-03-05,1825598,0,16965.0,0.0,1776548.0,0,32085.0,0,16920079.0,3968738,Asia,2,32.3293809,-83.1137366
Georgia,2023-03-06,1825598,0,16965.0,0.0,1776548.0,0,32085.0,0,16920079.0,3968738,Asia,2,32.3293809,-83.1137366
Georgia,2023-03-07,1825598,0,16965.0,0.0,1776548.0,0,32085.0,0,16920079.0,3968738,Asia,2,32.3293809,-83.1137366
Georgia,2023-03-08,1827537,0,16971.0,0.0,1776548.0,0,34018.0,0,16920079.0,3968738,Asia,2,32.3293809,-83.1137366
Georgia,2023-03-09,1827537,0,16971.0,0.0,1776548.0,0,34018.0,0,16920079.0,3968738,Asia,2,32.3293809,-83.1137366
Georgia,2023-03-10,1827537,0,16971.0,0.0,1776548.0,0,34018.0,0,16920079.0,3968738,Asia,2,32.3293809,-83.1137366
Germany,2023-03-02,38202571,12617,168296.0,121.0,37729600.0,13900,304675.0,0,122332384.0,83883596,Europe,2,51.1638175,10.4478313
Germany,2023-03-03,38202571,0,168296.0,0.0,37742800.0,13200,291475.0,0,122332384.0,83883596,Europe,2,51.1638175,10.4478313
Germany,2023-03-04,38210850,0,168397.0,0.0,37746700.0,3900,295753.0,0,122332384.0,83883596,Europe,2,51.1638175,10.4478313
Germany,2023-03-05,38210850,0,168397.0,0.0,37749800.0,3100,292653.0,0,122332384.0,83883596,Europe,2,51.1638175,10.4478313
Germany,2023-03-06,38210850,0,168397.0,0.0,37749800.0,3100,292653.0,0,122332384.0,83883596,Europe,2,51.1638175,10.4478313
Germany,2023-03-07,38221663,10813,168583.0,186.0,37767300.0,17500,285780.0,0,122332384.0,83883596,Europe,2,51.1638175,10.4478313
Germany,2023-03-08,38231610,9947,168709.0,126.0,37788200.0,20900,274701.0,0,122332384.0,83883596,Europe,2,51.1638175,10.4478313
Germany,2023-03-09,38241231,9621,168808.0,99.0,37806500.0,18300,265923.0,0,122332384.0,83883596,Europe,2,51.1638175,10.4478313
Germany,2023-03-10,38256003,6943,169057.0,122.0,37839100.0,15900,247846.0,0,122332384.0,83883596,Europe,2,51.1638175,10.4478313
Ghana,2023-03-02,171172,0,1462.0,0.0,169697.0,0,13.0,2,2529956.0,32395450,Africa,189,8.0300284,-1.0800271
Ghana,2023-03-03,171172,0,1462.0,0.0,169697.0,0,13.0,2,2529956.0,32395450,Africa,189,8.0300284,-1.0800271
Ghana,2023-03-04,171172,0,1462.0,0.0,169697.0,0,13.0,2,2529956.0,32395450,Africa,189,8.0300284,-1.0800271
Ghana,2023-03-05,171209,37,1462.0,0.0,169720.0,23,27.0,2,2529956.0,32395450,Africa,189,8.0300284,-1.0800271
Ghana,2023-03-06,171209,37,1462.0,0.0,169720.0,23,27.0,2,2529956.0,32395450,Africa,189,8.0300284,-1.0800271
Ghana,2023-03-07,171209,0,1462.0,0.0,169720.0,0,27.0,2,2529956.0,32395450,Africa,189,8.0300284,-1.0800271
Ghana,2023-03-08,171229,20,1462.0,0.0,169726.0,6,41.0,2,2531089.0,32395450,Africa,189,8.0300284,-1.0800271
Ghana,2023-03-09,171229,0,1462.0,0.0,169726.0,0,41.0,2,2531089.0,32395450,Africa,189,8.0300284,-1.0800271
Ghana,2023-03-10,171229,0,1462.0,0.0,169726.0,0,41.0,2,2531089.0,32395450,Africa,189,8.0300284,-1.0800271
Greece,2023-03-02,5871458,0,36185.0,0.0,5806578.0,1598,28695.0,115,102228365.0,10316637,Europe,2,38.9953683,21.9877132
Greece,2023-03-03,5871458,0,36185.0,0.0,5809088.0,2510,26185.0,115,102228365.0,10316637,Europe,2,38.9953683,21.9877132
Greece,2023-03-04,5871458,0,36185.0,0.0,5811707.0,2619,23566.0,115,102228365.0,10316637,Europe,2,38.9953683,21.9877132
Greece,2023-03-05,5871458,0,36185.0,0.0,5814325.0,2618,20948.0,115,102228365.0,10316637,Europe,2,38.9953683,21.9877132
Greece,2023-03-06,5871458,0,36185.0,0.0,5814325.0,2618,20948.0,115,102228365.0,10316637,Europe,2,38.9953683,21.9877132
Greece,2023-03-07,5871458,0,36185.0,0.0,5816944.0,2619,18329.0,115,102228365.0,10316637,Europe,2,38.9953683,21.9877132
Greece,2023-03-08,5871458,0,36185.0,0.0,5819562.0,2618,15711.0,115,102228365.0,10316637,Europe,2,38.9953683,21.9877132
Greece,2023-03-09,5871458,0,36185.0,0.0,5822181.0,2619,13092.0,115,102228365.0,10316637,Europe,2,38.9953683,21.9877132
Greece,2023-03-10,5896788,0,36283.0,0.0,5830036.0,5237,30469.0,115,102228365.0,10316637,Europe,2,38.9953683,21.9877132
Guatemala,2023-03-02,1237086,308,20176.0,0.0,1215806.0,354,1104.0,5,6940800.0,18584039,North America,15,15.5855545,-90.345759
Guatemala,2023-03-03,1237335,249,20177.0,1.0,1216061.0,255,1097.0,5,6948424.0,18584039,North America,15,15.5855545,-90.345759
Guatemala,2023-03-04,1237335,0,20177.0,0.0,1216061.0,0,1097.0,5,6948424.0,18584039,North America,15,15.5855545,-90.345759
Guatemala,2023-03-05,1237564,229,20178.0,1.0,1216320.0,259,1066.0,5,6948424.0,18584039,North America,15,15.5855545,-90.345759
Guatemala,2023-03-06,1237564,229,20178.0,1.0,1216320.0,259,1066.0,5,6948424.0,18584039,North America,15,15.5855545,-90.345759
Guatemala,2023-03-07,1237575,11,20178.0,0.0,1216350.0,30,1047.0,5,6948424.0,18584039,North America,15,15.5855545,-90.345759
Guatemala,2023-03-08,1237789,214,20180.0,2.0,1216584.0,234,1025.0,5,6963247.0,18584039,North America,15,15.5855545,-90.345759
Guatemala,2023-03-09,1238049,260,20182.0,2.0,1216847.0,263,1020.0,5,6971176.0,18584039,North America,15,15.5855545,-90.345759
Guatemala,2023-03-10,1238589,540,20182.0,0.0,1217369.0,522,1038.0,5,6983862.0,18584039,North America,15,15.5855545,-90.345759
Guinea,2023-03-02,38267,0,467.0,0.0,37757.0,0,43.0,8,660107.0,13865691,Africa,362,10.7226226,-10.7083587
Guinea,2023-03-03,38267,0,467.0,0.0,37757.0,0,43.0,8,660107.0,13865691,Africa,362,10.7226226,-10.7083587
Guinea,2023-03-04,38267,0,467.0,0.0,37757.0,0,43.0,8,660107.0,13865691,Africa,362,10.7226226,-10.7083587
Guinea,2023-03-05,38267,0,467.0,0.0,37757.0,0,43.0,8,660107.0,13865691,Africa,362,10.7226226,-10.7083587
Guinea,2023-03-06,38267,0,467.0,0.0,37757.0,0,43.0,8,660107.0,13865691,Africa,362,10.7226226,-10.7083587
Guinea,2023-03-07,38267,0,467.0,0.0,37757.0,0,43.0,8,660107.0,13865691,Africa,362,10.7226226,-10.7083587
Guinea,2023-03-08,38267,0,467.0,0.0,37757.0,0,43.0,8,660107.0,13865691,Africa,362,10.7226226,-10.7083587
Guinea,2023-03-09,38267,0,467.0,0.0,37757.0,0,43.0,8,660107.0,13865691,Africa,362,10.7226226,-10.7083587
Guinea,2023-03-10,38267,0,467.0,0.0,37757.0,0,43.0,8,660107.0,13865691,Africa,362,10.7226226,-10.7083587
Guinea-Bissau,2023-03-02,8960,0,176.0,0.0,8660.0,0,124.0,6,145231.0,2063367,Africa,230,11.815215,-15.2351044
Guinea-Bissau,2023-03-03,8960,0,176.0,0.0,8660.0,0,124.0,6,145231.0,2063367,Africa,230,11.815215,-15.2351044
Guinea-Bissau,2023-03-04,8960,0,176.0,0.0,8660.0,0,124.0,6,145231.0,2063367,Africa,230,11.815215,-15.2351044
Guinea-Bissau,2023-03-05,8960,0,176.0,0.0,8660.0,0,124.0,6,145231.0,2063367,Africa,230,11.815215,-15.2351044
Guinea-Bissau,2023-03-06,8960,0,176.0,0.0,8660.0,0,124.0,6,145231.0,2063367,Africa,230,11.815215,-15.2351044
Guinea-Bissau,2023-03-07,8960,0,176.0,0.0,8660.0,0,124.0,6,145231.0,2063367,Africa,230,11.815215,-15.2351044
Guinea-Bissau,2023-03-08,8960,0,176.0,0.0,8660.0,0,124.0,6,145231.0,2063367,Africa,230,11.815215,-15.2351044
Guinea-Bissau,2023-03-09,8960,0,176.0,0.0,8660.0,0,124.0,6,145231.0,2063367,Africa,230,11.815215,-15.2351044
Guinea-Bissau,2023-03-10,8960,0,176.0,0.0,8660.0,0,124.0,6,145231.0,2063367,Africa,230,11.815215,-15.2351044
Haiti,2023-03-02,34143,0,860.0,0.0,33044.0,0,239.0,0,132422.0,11680283,North America,342,19.1399952,-72.3570972
Haiti,2023-03-03,34143,0,860.0,0.0,33044.0,0,239.0,0,132422.0,11680283,North America,342,19.1399952,-72.3570972
Haiti,2023-03-04,34202,59,860.0,0.0,33052.0,8,290.0,0,132422.0,11680283,North America,342,19.1399952,-72.3570972
Haiti,2023-03-05,34202,0,860.0,0.0,33052.0,0,290.0,0,132422.0,11680283,North America,342,19.1399952,-72.3570972
Haiti,2023-03-06,34202,0,860.0,0.0,33052.0,0,290.0,0,132422.0,11680283,North America,342,19.1399952,-72.3570972
Haiti,2023-03-07,34202,0,860.0,0.0,33052.0,0,290.0,0,132422.0,11680283,North America,342,19.1399952,-72.3570972
Haiti,2023-03-08,34202,0,860.0,0.0,33052.0,0,290.0,0,132422.0,11680283,North America,342,19.1399952,-72.3570972
Haiti,2023-03-09,34202,0,860.0,0.0,33052.0,0,290.0,0,132422.0,11680283,North America,342,19.1399952,-72.3570972
Haiti,2023-03-10,34202,0,860.0,0.0,33052.0,0,290.0,0,132422.0,11680283,North America,342,19.1399952,-72.3570972
Honduras,2023-03-02,472116,0,11111.0,0.0,132545.0,0,328460.0,105,1633222.0,10221247,North America,22,15.2572432,-86.0755145
Honduras,2023-03-03,472219,103,11111.0,0.0,132546.0,0,328562.0,105,1635233.0,10221247,North America,22,15.2572432,-86.0755145
Honduras,2023-03-04,472219,0,11111.0,0.0,132546.0,0,328562.0,105,1635233.0,10221247,North America,22,15.2572432,-86.0755145
Honduras,2023-03-05,472219,0,11111.0,0.0,132546.0,0,328562.0,105,1635233.0,10221247,North America,22,15.2572432,-86.0755145
Honduras,2023-03-06,472219,0,11111.0,0.0,132546.0,0,328562.0,105,1635233.0,10221247,North America,22,15.2572432,-86.0755145
Honduras,2023-03-07,472219,0,11111.0,0.0,132546.0,0,328562.0,105,1635233.0,10221247,North America,22,15.2572432,-86.0755145
Honduras,2023-03-08,472250,31,11111.0,0.0,132546.0,0,328593.0,105,1635967.0,10221247,North America,22,15.2572432,-86.0755145
Honduras,2023-03-09,472250,0,11111.0,0.0,132546.0,0,328593.0,105,1635967.0,10221247,North America,22,15.2572432,-86.0755145
Honduras,2023-03-10,472301,51,11111.0,0.0,132546.0,0,328644.0,105,1638354.0,10221247,North America,22,15.2572432,-86.0755145
Hong Kong,2023-03-02,2883528,75,13460.0,0.0,2851147.0,2292,18921.0,28,76127725.0,7604299,Asia,3,22.2793278,114.1628131
Hong Kong,2023-03-03,2883613,85,13461.0,1.0,2853548.0,2401,16604.0,28,76127725.0,7604299,Asia,3,22.2793278,114.1628131
Hong Kong,2023-03-04,2883655,42,13462.0,1.0,2855882.0,2334,14311.0,28,76127725.0,7604299,Asia,3,22.2793278,114.1628131
Hong Kong,2023-03-05,2883700,45,13463.0,1.0,2859361.0,3479,10876.0,28,76127725.0,7604299,Asia,3,22.2793278,114.1628131
Hong Kong,2023-03-06,2883700,45,13463.0,1.0,2859361.0,3479,10876.0,28,76127725.0,7604299,Asia,3,22.2793278,114.1628131
Hong Kong,2023-03-07,2883715,15,13466.0,3.0,2862643.0,3282,7606.0,28,76127725.0,7604299,Asia,3,22.2793278,114.1628131
Hong Kong,2023-03-08,2883762,47,13466.0,0.0,2862998.0,355,7298.0,28,76127725.0,7604299,Asia,3,22.2793278,114.1628131
Hong Kong,2023-03-09,2883801,39,13466.0,0.0,2863359.0,361,6976.0,28,76127725.0,7604299,Asia,3,22.2793278,114.1628131
Hong Kong,2023-03-10,2883887,36,13467.0,0.0,2864257.0,443,6163.0,28,76127725.0,7604299,Asia,3,22.2793278,114.1628131
Hungary,2023-03-02,2195926,0,48751.0,0.0,2143184.0,0,3991.0,13,11394556.0,9606259,Europe,4,47.1817585,19.5060937
Hungary,2023-03-03,2195926,0,48751.0,0.0,2143184.0,0,3991.0,13,11394556.0,9606259,Europe,4,47.1817585,19.5060937
Hungary,2023-03-04,2195926,0,48751.0,0.0,2143184.0,0,3991.0,13,11394556.0,9606259,Europe,4,47.1817585,19.5060937
Hungary,2023-03-05,2195926,0,48751.0,0.0,2143184.0,0,3991.0,13,11394556.0,9606259,Europe,4,47.1817585,19.5060937
Hungary,2023-03-06,2195926,0,48751.0,0.0,2143184.0,0,3991.0,13,11394556.0,9606259,Europe,4,47.1817585,19.5060937
Hungary,2023-03-07,2195926,0,48751.0,0.0,2143184.0,0,3991.0,13,11394556.0,9606259,Europe,4,47.1817585,19.5060937
Hungary,2023-03-08,2195926,0,48751.0,0.0,2143184.0,0,3991.0,13,11394556.0,9606259,Europe,4,47.1817585,19.5060937
Hungary,2023-03-09,2196804,878,48762.0,11.0,2143788.0,604,4254.0,14,11394556.0,9606259,Europe,4,47.1817585,19.5060937
Hungary,2023-03-10,2196804,0,48762.0,0.0,2143788.0,0,4254.0,14,11394556.0,9606259,Europe,4,47.1817585,19.5060937
India,2023-03-02,44687162,283,530772.0,0.0,44153865.0,197,2525.0,0,918891634.0,1406631776,Asia,31,22.3511148,78.6677428
India,2023-03-03,44687162,0,530772.0,0.0,44153865.0,0,2525.0,0,918891634.0,1406631776,Asia,31,22.3511148,78.6677428
India,2023-03-04,44687820,324,530775.0,0.0,44154254.0,219,2791.0,0,919095823.0,1406631776,Asia,31,22.3511148,78.6677428
India,2023-03-05,44687820,0,530775.0,0.0,44154254.0,0,2791.0,0,919095823.0,1406631776,Asia,31,22.3511148,78.6677428
India,2023-03-06,44688101,281,530775.0,0.0,44154425.0,171,2901.0,0,919095823.0,1406631776,Asia,31,22.3511148,78.6677428
India,2023-03-07,44688367,266,530775.0,0.0,44154622.0,197,2970.0,0,919232902.0,1406631776,Asia,31,22.3511148,78.6677428
India,2023-03-08,44688693,326,530775.0,0.0,44154842.0,220,3076.0,0,919314929.0,1406631776,Asia,31,22.3511148,78.6677428
India,2023-03-09,44689072,379,530776.0,1.0,44155119.0,277,3177.0,0,919314929.0,1406631776,Asia,31,22.3511148,78.6677428
India,2023-03-10,44689968,456,530780.0,1.0,44155439.0,0,3749.0,0,919485211.0,1406631776,Asia,31,22.3511148,78.6677428
Indonesia,2023-03-02,6736576,278,160920.0,4.0,6572098.0,253,3558.0,0,114158919.0,279134505,Asia,41,-2.4833826,117.8902853
Indonesia,2023-03-03,6736787,211,160925.0,5.0,6572332.0,234,3530.0,0,114158919.0,279134505,Asia,41,-2.4833826,117.8902853
Indonesia,2023-03-04,6736994,207,160928.0,3.0,6572609.0,277,3457.0,0,114158919.0,279134505,Asia,41,-2.4833826,117.8902853
Indonesia,2023-03-05,6737159,165,160930.0,2.0,6573185.0,576,3044.0,0,114158919.0,279134505,Asia,41,-2.4833826,117.8902853
Indonesia,2023-03-06,6737159,165,160930.0,2.0,6573185.0,576,3044.0,0,114158919.0,279134505,Asia,41,-2.4833826,117.8902853
Indonesia,2023-03-07,6737303,144,160932.0,2.0,6573403.0,218,2968.0,0,114158919.0,279134505,Asia,41,-2.4833826,117.8902853
Indonesia,2023-03-08,6737606,303,160934.0,2.0,6573749.0,346,2923.0,0,114158919.0,279134505,Asia,41,-2.4833826,117.8902853
Indonesia,2023-03-09,6737918,312,160937.0,3.0,6573886.0,137,3095.0,0,114158919.0,279134505,Asia,41,-2.4833826,117.8902853
Indonesia,2023-03-10,6738520,295,160944.0,3.0,6574373.0,196,3203.0,0,114158919.0,279134505,Asia,41,-2.4833826,117.8902853
Iran,2023-03-02,7569261,358,144864.0,6.0,7339518.0,61,84879.0,312,55034937.0,86022837,Asia,11,32.6475314,54.5643516
Iran,2023-03-03,7569483,222,144867.0,3.0,7339572.0,54,85044.0,312,55034937.0,86022837,Asia,11,32.6475314,54.5643516
Iran,2023-03-04,7569769,286,144878.0,11.0,7339641.0,69,85250.0,312,55034937.0,86022837,Asia,11,32.6475314,54.5643516
Iran,2023-03-05,7570232,463,144893.0,15.0,7339704.0,63,85635.0,341,55034937.0,86022837,Asia,11,32.6475314,54.5643516
Iran,2023-03-06,7570232,463,144893.0,15.0,7339704.0,63,85635.0,341,55034937.0,86022837,Asia,11,32.6475314,54.5643516
Iran,2023-03-07,7570743,511,144902.0,9.0,7339796.0,92,86045.0,354,55353767.0,86022837,Asia,11,32.6475314,54.5643516
Iran,2023-03-08,7571352,609,144907.0,5.0,7339869.0,73,86576.0,354,55353767.0,86022837,Asia,11,32.6475314,54.5643516
Iran,2023-03-09,7571996,644,144922.0,15.0,7339963.0,94,87111.0,382,55353767.0,86022837,Asia,11,32.6475314,54.5643516
Iran,2023-03-10,7572759,448,144941.0,8.0,7340183.0,96,87635.0,398,55353767.0,86022837,Asia,11,32.6475314,54.5643516
Iraq,2023-03-02,2465545,0,25375.0,0.0,2439497.0,0,673.0,21,19544451.0,42164965,Asia,17,33.0955793,44.1749775
Iraq,2023-03-03,2465545,0,25375.0,0.0,2439497.0,0,673.0,21,19544451.0,42164965,Asia,17,33.0955793,44.1749775
