"Country,Other",Date,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
Madagascar,2023-03-09,"67,889",,"1,423",,"66,445",,21,,"2,327",49,"526,651","18,050","29,178,077",Africa,430,"20,505",55.0,,,0.7
Madagascar,2023-03-10,"67,889",,"1,423",,"66,445",,21,,"2,327",49,"526,651","18,050","29,178,077",Africa,430,"20,505",55.0,,,0.7
Malawi,2023-03-02,"88,702",,"2,686",,"85,580",,436,67,"4,395",133,"624,784","30,959","20,180,839",Africa,228,"7,513",32.0,,,22
Malawi,2023-03-03,"88,702",,"2,686",,"85,580",,436,67,"4,395",133,"624,784","30,959","20,180,839",Africa,228,"7,513",32.0,,,22
Malawi,2023-03-04,"88,702",,"2,686",,"85,580",,436,67,"4,395",133,"624,784","30,959","20,180,839",Africa,228,"7,513",32.0,,,22
Malawi,2023-03-05,"88,702",,"2,686",,"85,580",,436,67,"4,395",133,"624,784","30,959","20,180,839",Africa,228,"7,513",32.0,,,22
Malawi,2023-03-06,"88,702",,"2,686",,"85,580",,436,67,"4,395",133,"624,784","30,959","20,180,839",Africa,228,"7,513",32.0,,,22
Malawi,2023-03-07,"88,702",,"2,686",,"85,580",,436,67,"4,395",133,"624,784","30,959","20,180,839",Africa,228,"7,513",32.0,,,22
Malawi,2023-03-08,"88,702",,"2,686",,"85,580",,436,67,"4,395",133,"624,784","30,959","20,180,839",Africa,228,"7,513",32.0,,,22
Malawi,2023-03-09,"88,707",+5,"2,686",,"85,583",+3,438,67,"4,396",133,"624,784","30,959","20,180,839",Africa,227,"7,513",32.0,0.2,,22
Malawi,2023-03-10,"88,707",,"2,686",,"85,583",,438,67,"4,396",133,"624,784","30,959","20,180,839",Africa,227,"7,513",32.0,,,22
Malaysia,2023-03-02,"5,043,252",+244,"36,965",5.0,"4,996,818",,"9,469",7,"151,992","1,114","68,217,426","2,055,914","33,181,072",Asia,7,898,0.0,7.0,0.2,285
Malaysia,2023-03-03,"5,043,456",+204,"36,965",,"4,997,244",+426,"9,247",6,"151,998","1,114","68,236,549","2,056,490","33,181,072",Asia,7,898,0.0,6,,279
Malaysia,2023-03-04,"5,043,626",+170,"36,965",,"4,997,422",+178,"9,239",4,"152,003","1,114","68,255,672","2,057,067","33,181,072",Asia,7,898,0.0,5.0,,278
Malaysia,2023-03-05,"5,043,790",+164,"36,966",1.0,"4,997,620",+198,"9,204",4,"152,008","1,114","68,255,672","2,057,067","33,181,072",Asia,7,898,0.0,5.0,0.03,277
Malaysia,2023-03-06,"5,043,790",+164,"36,966",1.0,"4,997,620",+198,"9,204",4,"152,008","1,114","68,255,672","2,057,067","33,181,072",Asia,7,898,0.0,5.0,0.03,277
Malaysia,2023-03-07,"5,043,978",+188,"36,966",,"4,997,801",+181,"9,211",2,"152,014","1,114","68,261,996","2,057,257","33,181,072",Asia,7,898,0.0,6.0,,278
Malaysia,2023-03-08,"5,044,204",+226,"36,966",,"4,998,003",+202,"9,235",4,"152,021","1,114","68,268,320","2,057,448","33,181,072",Asia,7,898,0.0,7.0,,278
Malaysia,2023-03-09,"5,044,439",+235,"36,967",1.0,"4,998,219",+216,"9,253",7,"152,028","1,114","68,274,644","2,057,638","33,181,072",Asia,7,898,0.0,7,0.03,279
Malaysia,2023-03-10,"5,044,969",+251,"36,967",,"4,998,652",+197,"9,350",6,"152,044","1,114","68,298,064","2,058,344","33,181,072",Asia,7,898,0.0,8.0,,282
Maldives,2023-03-02,"185,732",,311,,"163,687",,"21,734",25,"343,322",575,"2,213,831","4,092,223","540,985",Asia,3,"1,740",0.0,,,"40,175"
Maldives,2023-03-03,"185,732",,311,,"163,687",,"21,734",25,"343,322",575,"2,213,831","4,092,223","540,985",Asia,3,"1,740",0.0,,,"40,175"
Maldives,2023-03-04,"185,732",,311,,"163,687",,"21,734",25,"343,322",575,"2,213,831","4,092,223","540,985",Asia,3,"1,740",0.0,,,"40,175"
Maldives,2023-03-05,"185,732",,311,,"163,687",,"21,734",25,"343,322",575,"2,213,831","4,092,223","540,985",Asia,3,"1,740",0.0,,,"40,175"
Maldives,2023-03-06,"185,732",,311,,"163,687",,"21,734",25,"343,322",575,"2,213,831","4,092,223","540,985",Asia,3,"1,740",0.0,,,"40,175"
Maldives,2023-03-07,"185,738",+6,311,,"163,687",,"21,740",25,"343,333",575,"2,213,831","4,092,223","540,985",Asia,3,"1,740",0.0,11.0,,"40,186"
Maldives,2023-03-08,"185,738",,311,,"163,687",,"21,740",25,"343,333",575,"2,213,831","4,092,223","540,985",Asia,3,"1,740",0.0,,,"40,186"
Maldives,2023-03-09,"185,738",,311,,"163,687",,"21,740",25,"343,333",575,"2,213,831","4,092,223","540,985",Asia,3,"1,740",0.0,,,"40,186"
Maldives,2023-03-10,"185,738",,311,,"163,687",,"21,740",25,"343,333",575,"2,213,831","4,092,223","540,985",Asia,3,"1,740",0.0,,,"40,186"
Mali,2023-03-02,"33,045",+11,743,,"32,130",+19,172,,"1,539",35,"796,192","37,077","21,473,764",Africa,650,"28,901",27.0,0.5,,8
Mali,2023-03-03,"33,051",+6,743,,"32,145",+15,163,,"1,539",35,"796,406","37,087","21,473,764",Africa,650,"28,901",27.0,0.3,,8
Mali,2023-03-04,"33,051",,743,,"32,145",,163,,"1,539",35,"796,406","37,087","21,473,764",Africa,650,"28,901",27.0,,,8
Mali,2023-03-05,"33,053",+2,743,,"32,150",+5,160,,"1,539",35,"796,609","37,097","21,473,764",Africa,650,"28,901",27.0,0.09,,7
Mali,2023-03-06,"33,053",+2,743,,"32,150",+5,160,,"1,539",35,"796,609","37,097","21,473,764",Africa,650,"28,901",27.0,0.09,,7
Mali,2023-03-07,"33,056",+3,743,,"32,180",+30,133,,"1,539",35,"796,730","37,102","21,473,764",Africa,650,"28,901",27.0,0.1,,6
Mali,2023-03-08,"33,059",+3,743,,"32,180",,136,,"1,540",35,"796,928","37,112","21,473,764",Africa,650,"28,901",27.0,0.1,,6
Mali,2023-03-09,"33,061",+2,743,,"32,190",+10,128,,"1,540",35,"797,105","37,120","21,473,764",Africa,650,"28,901",27.0,0.09,,6
Mali,2023-03-10,"33,064",+2,743,,"32,205",+6,116,,"1,540",35,"797,451","37,136","21,473,764",Africa,649,"28,901",27.0,0.09,,5
Malta,2023-03-02,"117,477",,827,,"116,028",,622,4,"264,568","1,862","2,117,102","4,767,893","444,033",Europe,4,537,0.0,,,"1,401"
Malta,2023-03-03,"117,477",,827,,"116,028",,622,4,"264,568","1,862","2,117,102","4,767,893","444,033",Europe,4,537,0.0,,,"1,401"
Malta,2023-03-04,"117,477",,827,,"116,028",,622,4,"264,568","1,862","2,117,102","4,767,893","444,033",Europe,4,537,0.0,,,"1,401"
Malta,2023-03-05,"117,477",,827,,"116,028",,622,4,"264,568","1,862","2,117,102","4,767,893","444,033",Europe,4,537,0.0,,,"1,401"
Malta,2023-03-06,"117,477",,827,,"116,028",,622,4,"264,568","1,862","2,117,102","4,767,893","444,033",Europe,4,537,0.0,,,"1,401"
Malta,2023-03-07,"117,610",+133,828,1.0,"116,117",+89,665,4,"264,868","1,865","2,119,315","4,772,877","444,033",Europe,4,536,0.0,300.0,2.0,"1,498"
Malta,2023-03-08,"117,610",,828,,"116,117",,665,4,"264,868","1,865","2,119,315","4,772,877","444,033",Europe,4,536,0.0,,,"1,498"
Malta,2023-03-09,"117,610",,828,,"116,117",,665,4,"264,868","1,865","2,119,315","4,772,877","444,033",Europe,4,536,0.0,,,"1,498"
Malta,2023-03-10,"117,610",,828,,"116,117",,665,4,"264,868","1,865","2,119,315","4,772,877","444,033",Europe,4,536,0.0,,,"1,498"
Marshall Islands,2023-03-02,"15,618",,17,,"15,528",,73,,"260,053",283,,,"60,057",Australia/Oceania,4,"3,533",,,,"1,216"
Marshall Islands,2023-03-03,"15,618",,17,,"15,528",,73,,"260,053",283,,,"60,057",Australia/Oceania,4,"3,533",,,,"1,216"
Marshall Islands,2023-03-04,"15,618",,17,,"15,528",,73,,"260,053",283,,,"60,057",Australia/Oceania,4,"3,533",,,,"1,216"
Marshall Islands,2023-03-05,"15,618",,17,,"15,528",,73,,"260,053",283,,,"60,057",Australia/Oceania,4,"3,533",,,,"1,216"
Marshall Islands,2023-03-06,"15,618",,17,,"15,528",,73,,"260,053",283,,,"60,057",Australia/Oceania,4,"3,533",,,,"1,216"
Marshall Islands,2023-03-07,"15,618",,17,,"15,528",,73,,"260,053",283,,,"60,057",Australia/Oceania,4,"3,533",,,,"1,216"
Marshall Islands,2023-03-08,"15,618",,17,,"15,528",,73,,"260,053",283,,,"60,057",Australia/Oceania,4,"3,533",,,,"1,216"
Marshall Islands,2023-03-09,"15,649",+31,17,,"15,528",,104,,"260,569",283,,,"60,057",Australia/Oceania,4,"3,533",,516,,"1,732"
Marshall Islands,2023-03-10,"15,649",,17,,"15,528",,104,,"260,569",283,,,"60,057",Australia/Oceania,4,"3,533",,,,"1,732"
Martinique,2023-03-02,"229,807",,"1,098",,,,,12,"614,314","2,935","828,928","2,215,870","374,087",North America,2,341,0.0,,,"611,101"
Martinique,2023-03-03,"229,807",,"1,098",,,,,12,"614,314","2,935","828,928","2,215,870","374,087",North America,2,341,0.0,,,"611,101"
Martinique,2023-03-04,"229,807",,"1,098",,,,,12,"614,314","2,935","828,928","2,215,870","374,087",North America,2,341,0.0,,,"611,101"
Martinique,2023-03-05,"229,807",,"1,098",,,,,12,"614,314","2,935","828,928","2,215,870","374,087",North America,2,341,0.0,,,"611,101"
Martinique,2023-03-06,"229,807",,"1,098",,,,,12,"614,314","2,935","828,928","2,215,870","374,087",North America,2,341,0.0,,,"611,101"
Martinique,2023-03-07,"229,807",,"1,098",,,,,12,"614,314","2,935","828,928","2,215,870","374,087",North America,2,341,0.0,,,"611,101"
Martinique,2023-03-08,"229,807",,"1,098",,,,,12,"614,314","2,935","828,928","2,215,870","374,087",North America,2,341,0.0,,,"611,101"
Martinique,2023-03-09,"229,807",,"1,098",,,,,12,"614,314","2,935","828,928","2,215,870","374,087",North America,2,341,0.0,,,"611,101"
Martinique,2023-03-10,"229,807",,"1,098",,,,,12,"614,314","2,935","828,928","2,215,870","374,087",North America,2,341,0.0,,,"611,101"
Mauritania,2023-03-02,"63,668",,997,,"62,441",,230,,"12,988",203,"1,009,957","206,030","4,901,981",Africa,77,"4,917",5.0,,,47
Mauritania,2023-03-03,"63,668",,997,,"62,441",,230,,"12,988",203,"1,009,957","206,030","4,901,981",Africa,77,"4,917",5.0,,,47
Mauritania,2023-03-04,"63,668",,997,,"62,441",,230,,"12,988",203,"1,009,957","206,030","4,901,981",Africa,77,"4,917",5.0,,,47
Mauritania,2023-03-05,"63,668",,997,,"62,441",,230,,"12,988",203,"1,009,957","206,030","4,901,981",Africa,77,"4,917",5.0,,,47
Mauritania,2023-03-06,"63,668",,997,,"62,441",,230,,"12,988",203,"1,009,957","206,030","4,901,981",Africa,77,"4,917",5.0,,,47
Mauritania,2023-03-07,"63,668",,997,,"62,441",,230,,"12,988",203,"1,009,957","206,030","4,901,981",Africa,77,"4,917",5.0,,,47
Mauritania,2023-03-08,"63,668",,997,,"62,441",,230,,"12,988",203,"1,009,957","206,030","4,901,981",Africa,77,"4,917",5.0,,,47
Mauritania,2023-03-09,"63,668",,997,,"62,441",,230,,"12,988",203,"1,009,957","206,030","4,901,981",Africa,77,"4,917",5.0,,,47
Mauritania,2023-03-10,"63,668",,997,,"62,441",,230,,"12,988",203,"1,009,957","206,030","4,901,981",Africa,77,"4,917",5.0,,,47
Mauritius,2023-03-02,"41,717",,"1,043",,"40,012",,662,,"32,726",818,"358,675","281,374","1,274,727",Africa,31,"1,222",4.0,,,519
Mauritius,2023-03-03,"41,752",+35,"1,043",,"40,030",+18,679,,"32,754",818,"358,675","281,374","1,274,727",Africa,31,"1,222",4.0,27,,533
Mauritius,2023-03-04,"41,752",,"1,043",,"40,030",,679,,"32,754",818,"358,675","281,374","1,274,727",Africa,31,"1,222",4.0,,,533
Mauritius,2023-03-05,"41,752",,"1,043",,"40,030",,679,,"32,754",818,"358,675","281,374","1,274,727",Africa,31,"1,222",4.0,,,533
Mauritius,2023-03-06,"41,752",,"1,043",,"40,030",,679,,"32,754",818,"358,675","281,374","1,274,727",Africa,31,"1,222",4.0,,,533
Mauritius,2023-03-07,"41,752",,"1,043",,"40,030",,679,,"32,754",818,"358,675","281,374","1,274,727",Africa,31,"1,222",4.0,,,533
Mauritius,2023-03-08,"41,752",,"1,043",,"40,030",,679,,"32,754",818,"358,675","281,374","1,274,727",Africa,31,"1,222",4.0,,,533
Mauritius,2023-03-09,"41,752",,"1,043",,"40,030",,679,,"32,754",818,"358,675","281,374","1,274,727",Africa,31,"1,222",4.0,,,533
Mauritius,2023-03-10,"41,769",+17,"1,043",,"40,052",+22,674,,"32,767",818,"358,675","281,374","1,274,727",Africa,31,"1,222",4.0,13.0,,529
Mayotte,2023-03-02,"42,004",,188,,,,,,"146,734",657,"176,919","618,038","286,259",Africa,7,"1,523",2.0,,,"135,723"
Mayotte,2023-03-03,"42,004",,188,,,,,,"146,734",657,"176,919","618,038","286,259",Africa,7,"1,523",2.0,,,"135,723"
Mayotte,2023-03-04,"42,004",,188,,,,,,"146,734",657,"176,919","618,038","286,259",Africa,7,"1,523",2.0,,,"135,723"
Mayotte,2023-03-05,"42,004",,188,,,,,,"146,734",657,"176,919","618,038","286,259",Africa,7,"1,523",2.0,,,"135,723"
Mayotte,2023-03-06,"42,004",,188,,,,,,"146,734",657,"176,919","618,038","286,259",Africa,7,"1,523",2.0,,,"135,723"
Mayotte,2023-03-07,"42,004",,188,,,,,,"146,734",657,"176,919","618,038","286,259",Africa,7,"1,523",2.0,,,"135,723"
Mayotte,2023-03-08,"42,004",,188,,,,,,"146,734",657,"176,919","618,038","286,259",Africa,7,"1,523",2.0,,,"135,723"
Mayotte,2023-03-09,"42,004",,188,,,,,,"146,734",657,"176,919","618,038","286,259",Africa,7,"1,523",2.0,,,"135,723"
Mayotte,2023-03-10,"42,004",,188,,,,,,"146,734",657,"176,919","618,038","286,259",Africa,7,"1,523",2.0,,,"135,723"
Mexico,2023-03-02,"7,459,860","+8,431","333,038",50.0,"6,696,871","+5,957","429,951",,"56,702","2,531","19,572,325","148,768","131,562,772",North America,18,395,7.0,64.0,0.4,"3,268"
Mexico,2023-03-03,"7,459,860",,"333,038",,"6,696,871",,"429,951",,"56,702","2,531","19,572,325","148,768","131,562,772",North America,18,395,7.0,,,"3,268"
Mexico,2023-03-04,"7,470,128","+10,268","333,096",58.0,"6,703,859","+6,988","433,173",,"56,780","2,532","19,572,325","148,768","131,562,772",North America,18,395,7.0,78.0,0.4,"3,293"
Mexico,2023-03-05,"7,470,128",,"333,096",,"6,703,859",,"433,173",,"56,780","2,532","19,572,325","148,768","131,562,772",North America,18,395,7.0,,,"3,293"
Mexico,2023-03-06,"7,470,128",,"333,096",,"6,703,859",,"433,173",,"56,780","2,532","19,572,325","148,768","131,562,772",North America,18,395,7.0,,,"3,293"
Mexico,2023-03-07,"7,470,653",+525,"333,100",4.0,"6,706,771","+2,912","430,782",,"56,784","2,532","19,572,325","148,768","131,562,772",North America,18,395,7.0,4.0,0.03,"3,274"
Mexico,2023-03-08,"7,475,219","+4,566","333,136",36.0,"6,713,635","+6,864","428,448",,"56,819","2,532","19,572,325","148,768","131,562,772",North America,18,395,7.0,35.0,0.3,"3,257"
Mexico,2023-03-09,"7,475,219",,"333,136",,"6,713,635",,"428,448",,"56,819","2,532","19,572,325","148,768","131,562,772",North America,18,395,7.0,,,"3,257"
Mexico,2023-03-10,"7,483,444","+3,809","333,188",18.0,"6,718,939","+2,322","431,317",,"56,881","2,533","19,642,771","149,303","131,562,772",North America,18,395,7.0,29.0,0.1,"3,278"
Micronesia,2023-03-02,"23,948",,61,,,,,1,"203,832",519,"54,967","467,848","117,489",Australia/Oceania,5,"1,926",2.0,,,"140,183"
Micronesia,2023-03-03,"23,948",,61,,,,,1,"203,832",519,"54,967","467,848","117,489",Australia/Oceania,5,"1,926",2.0,,,"140,183"
Micronesia,2023-03-04,"23,948",,61,,,,,1,"203,832",519,"54,967","467,848","117,489",Australia/Oceania,5,"1,926",2.0,,,"140,183"
Micronesia,2023-03-05,"23,948",,61,,,,,1,"203,832",519,"54,967","467,848","117,489",Australia/Oceania,5,"1,926",2.0,,,"140,183"
Micronesia,2023-03-06,"23,948",,61,,,,,1,"203,832",519,"54,967","467,848","117,489",Australia/Oceania,5,"1,926",2.0,,,"140,183"
Micronesia,2023-03-07,"23,948",,61,,,,,1,"203,832",519,"54,967","467,848","117,489",Australia/Oceania,5,"1,926",2.0,,,"140,183"
Micronesia,2023-03-08,"23,948",,61,,,,,1,"203,832",519,"54,967","467,848","117,489",Australia/Oceania,5,"1,926",2.0,,,"140,183"
Micronesia,2023-03-09,"23,948",,61,,,,,1,"203,832",519,"54,967","467,848","117,489",Australia/Oceania,5,"1,926",2.0,,,"140,183"
Micronesia,2023-03-10,"23,948",,61,,,,,1,"203,832",519,"54,967","467,848","117,489",Australia/Oceania,5,"1,926",2.0,,,"140,183"
Moldova,2023-03-02,"607,450",,"11,988",,"504,142",,"91,320",49,"151,364","2,987","3,216,305","801,437","4,013,171",Europe,7,335,1.0,,,"22,755"
Moldova,2023-03-03,"607,450",,"11,988",,"504,142",,"91,320",49,"151,364","2,987","3,216,305","801,437","4,013,171",Europe,7,335,1.0,,,"22,755"
Moldova,2023-03-04,"607,450",,"11,988",,"504,142",,"91,320",49,"151,364","2,987","3,216,305","801,437","4,013,171",Europe,7,335,1.0,,,"22,755"
Moldova,2023-03-05,"607,450",,"11,988",,"504,142",,"91,320",49,"151,364","2,987","3,216,305","801,437","4,013,171",Europe,7,335,1.0,,,"22,755"
Moldova,2023-03-06,"607,450",,"11,988",,"504,142",,"91,320",49,"151,364","2,987","3,216,305","801,437","4,013,171",Europe,7,335,1.0,,,"22,755"
Moldova,2023-03-07,"607,450",,"11,988",,"504,142",,"91,320",49,"151,364","2,987","3,216,305","801,437","4,013,171",Europe,7,335,1.0,,,"22,755"
Moldova,2023-03-08,"607,450",,"11,988",,"504,142",,"91,320",49,"151,364","2,987","3,216,305","801,437","4,013,171",Europe,7,335,1.0,,,"22,755"
Moldova,2023-03-09,"611,140","+3,690","12,003",15.0,"504,142",,"94,995",49,"152,284","2,991","3,216,305","801,437","4,013,171",Europe,7,334,1.0,919,4.0,"23,671"
Moldova,2023-03-10,"611,140",,"12,003",,"504,142",,"94,995",49,"152,284","2,991","3,216,305","801,437","4,013,171",Europe,7,334,1.0,,,"23,671"
Monaco,2023-03-02,"16,115",,67,,"15,992",,56,4,"405,073","1,684","78,646","1,976,875","39,783",Europe,2,594,1.0,,,"1,408"
Monaco,2023-03-03,"16,115",,67,,"15,992",,56,4,"405,073","1,684","78,646","1,976,875","39,783",Europe,2,594,1.0,,,"1,408"
Monaco,2023-03-04,"16,115",,67,,"15,992",,56,4,"405,073","1,684","78,646","1,976,875","39,783",Europe,2,594,1.0,,,"1,408"
Monaco,2023-03-05,"16,115",,67,,"15,992",,56,4,"405,073","1,684","78,646","1,976,875","39,783",Europe,2,594,1.0,,,"1,408"
Monaco,2023-03-06,"16,115",,67,,"15,992",,56,4,"405,073","1,684","78,646","1,976,875","39,783",Europe,2,594,1.0,,,"1,408"
Monaco,2023-03-07,"16,115",,67,,"15,992",,56,4,"405,073","1,684","78,646","1,976,875","39,783",Europe,2,594,1.0,,,"1,408"
Monaco,2023-03-08,"16,115",,67,,"15,992",,56,4,"405,073","1,684","78,646","1,976,875","39,783",Europe,2,594,1.0,,,"1,408"
Monaco,2023-03-09,"16,119",+4,67,,"15,992",,60,4,"405,173","1,684","78,646","1,976,875","39,783",Europe,2,594,1.0,101,,"1,508"
Monaco,2023-03-10,"16,119",,67,,"15,992",,60,4,"405,173","1,684","78,646","1,976,875","39,783",Europe,2,594,1.0,,,"1,508"
Mongolia,2023-03-02,"1,007,897",,"2,179",,"1,005,711",,7,192,"298,364",645,"4,030,048","1,193,000","3,378,078",Asia,3,"1,550",1.0,,,2
Mongolia,2023-03-03,"1,007,897",,"2,179",,"1,005,716",+5,2,192,"298,364",645,"4,030,048","1,193,000","3,378,078",Asia,3,"1,550",1.0,,,0.6
Mongolia,2023-03-04,"1,007,897",,"2,179",,"1,005,716",,2,192,"298,364",645,"4,030,048","1,193,000","3,378,078",Asia,3,"1,550",1.0,,,0.6
Mongolia,2023-03-05,"1,007,897",,"2,179",,"1,005,716",,2,192,"298,364",645,"4,030,048","1,193,000","3,378,078",Asia,3,"1,550",1.0,,,0.6
Mongolia,2023-03-06,"1,007,897",,"2,179",,"1,005,716",,2,192,"298,364",645,"4,030,048","1,193,000","3,378,078",Asia,3,"1,550",1.0,,,0.6
Mongolia,2023-03-07,"1,007,897",,"2,179",,"1,005,716",,2,192,"298,364",645,"4,030,048","1,193,000","3,378,078",Asia,3,"1,550",1.0,,,0.6
Mongolia,2023-03-08,"1,007,897",,"2,179",,"1,005,716",,2,192,"298,364",645,"4,030,048","1,193,000","3,378,078",Asia,3,"1,550",1.0,,,0.6
Mongolia,2023-03-09,"1,007,900",+3,"2,179",,"1,005,717",+1,4,192,"298,365",645,"4,030,048","1,193,000","3,378,078",Asia,3,"1,550",1.0,0.9,,1
Mongolia,2023-03-10,"1,007,900",,"2,179",,"1,005,717",,4,192,"298,365",645,"4,030,048","1,193,000","3,378,078",Asia,3,"1,550",1.0,,,1
Montenegro,2023-03-02,"288,423",+62,"2,804",,"284,931",+116,688,6,"459,309","4,465","2,718,771","4,329,598","627,950",Europe,2,224,0.0,99.0,,"1,096"
Montenegro,2023-03-03,"288,490",+67,"2,805",1.0,"285,034",+103,651,6,"459,416","4,467","2,719,537","4,330,818","627,950",Europe,2,224,0.0,107,2.0,"1,037"
Montenegro,2023-03-04,"288,552",+62,"2,805",,"285,130",+96,617,6,"459,514","4,467","2,720,118","4,331,743","627,950",Europe,2,224,0.0,99.0,,983
Montenegro,2023-03-05,"288,552",,"2,805",,"285,130",,617,6,"459,514","4,467","2,720,118","4,331,743","627,950",Europe,2,224,0.0,,,983
Montenegro,2023-03-06,"288,552",,"2,805",,"285,130",,617,6,"459,514","4,467","2,720,118","4,331,743","627,950",Europe,2,224,0.0,,,983
Montenegro,2023-03-07,"288,630",+78,"2,807",2.0,"285,130",,693,6,"459,639","4,470","2,721,065","4,333,251","627,950",Europe,2,224,0.0,124.0,3.0,"1,104"
Montenegro,2023-03-08,"288,682",+52,"2,808",1.0,"285,214",+84,660,6,"459,721","4,472","2,721,739","4,334,324","627,950",Europe,2,224,0.0,83.0,2.0,"1,051"
Montenegro,2023-03-09,"288,752",+70,"2,808",,"285,297",+83,647,6,"459,833","4,472","2,722,531","4,335,586","627,950",Europe,2,224,0.0,111,,"1,030"
Montenegro,2023-03-10,"288,888",+80,"2,808",,"285,420",+66,660,6,"460,049","4,472","2,723,841","4,337,672","627,950",Europe,2,224,0.0,127.0,,"1,051"
Montserrat,2023-03-02,"1,403",,8,,"1,376",,19,,"282,578","1,611","17,762","3,577,442","4,965",North America,4,621,0.0,,,"3,827"
Montserrat,2023-03-03,"1,403",,8,,"1,376",,19,,"282,578","1,611","17,762","3,577,442","4,965",North America,4,621,0.0,,,"3,827"
Montserrat,2023-03-04,"1,403",,8,,"1,376",,19,,"282,578","1,611","17,762","3,577,442","4,965",North America,4,621,0.0,,,"3,827"
Montserrat,2023-03-05,"1,403",,8,,"1,376",,19,,"282,578","1,611","17,762","3,577,442","4,965",North America,4,621,0.0,,,"3,827"
Montserrat,2023-03-06,"1,403",,8,,"1,376",,19,,"282,578","1,611","17,762","3,577,442","4,965",North America,4,621,0.0,,,"3,827"
Montserrat,2023-03-07,"1,403",,8,,"1,376",,19,,"282,578","1,611","17,762","3,577,442","4,965",North America,4,621,0.0,,,"3,827"
Montserrat,2023-03-08,"1,403",,8,,"1,376",,19,,"282,578","1,611","17,762","3,577,442","4,965",North America,4,621,0.0,,,"3,827"
Montserrat,2023-03-09,"1,403",,8,,"1,376",,19,,"282,578","1,611","17,762","3,577,442","4,965",North America,4,621,0.0,,,"3,827"
Montserrat,2023-03-10,"1,403",,8,,"1,376",,19,,"282,578","1,611","17,762","3,577,442","4,965",North America,4,621,0.0,,,"3,827"
Morocco,2023-03-02,"1,272,471",+12,"16,296",,"1,256,104",+7,71,3,"33,688",431,"12,987,287","343,827","37,772,756",Africa,30,"2,318",3.0,0.3,,2
Morocco,2023-03-03,"1,272,477",+6,"16,296",,"1,256,119",+15,62,3,"33,688",431,"12,988,810","343,867","37,772,756",Africa,30,"2,318",3.0,0.2,,2
Morocco,2023-03-04,"1,272,486",+9,"16,296",,"1,256,124",+5,66,3,"33,688",431,"12,989,908","343,896","37,772,756",Africa,30,"2,318",3.0,0.2,,2
Morocco,2023-03-05,"1,272,487",+1,"16,296",,"1,256,141",+17,50,3,"33,688",431,"12,991,937","343,950","37,772,756",Africa,30,"2,318",3.0,0.03,,1
Morocco,2023-03-06,"1,272,487",+1,"16,296",,"1,256,141",+17,50,3,"33,688",431,"12,991,937","343,950","37,772,756",Africa,30,"2,318",3.0,0.03,,1
Morocco,2023-03-07,"1,272,490",+3,"16,296",,"1,256,151",+10,43,3,"33,688",431,"12,992,640","343,969","37,772,756",Africa,30,"2,318",3.0,0.08,,1
Morocco,2023-03-08,"1,272,490",,"16,296",,"1,256,151",,43,3,"33,688",431,"12,992,640","343,969","37,772,756",Africa,30,"2,318",3.0,,,1
Morocco,2023-03-09,"1,272,490",,"16,296",,"1,256,151",,43,3,"33,688",431,"12,992,640","343,969","37,772,756",Africa,30,"2,318",3.0,,,1
Morocco,2023-03-10,"1,272,526",+36,"16,296",,"1,256,151",,79,3,"33,689",431,"12,995,267","344,038","37,772,756",Africa,30,"2,318",3.0,1.0,,2
Mozambique,2023-03-02,"233,098",,"2,242",,"228,805",,"2,051",11,"7,044",68,"1,371,127","41,437","33,089,461",Africa,142,"14,759",24.0,,,62
Mozambique,2023-03-03,"233,098",,"2,242",,"228,805",,"2,051",11,"7,044",68,"1,371,127","41,437","33,089,461",Africa,142,"14,759",24.0,,,62
Mozambique,2023-03-04,"233,098",,"2,242",,"228,805",,"2,051",11,"7,044",68,"1,371,127","41,437","33,089,461",Africa,142,"14,759",24.0,,,62
Mozambique,2023-03-05,"233,098",,"2,242",,"228,805",,"2,051",11,"7,044",68,"1,371,127","41,437","33,089,461",Africa,142,"14,759",24.0,,,62
Mozambique,2023-03-06,"233,098",,"2,242",,"228,805",,"2,051",11,"7,044",68,"1,371,127","41,437","33,089,461",Africa,142,"14,759",24.0,,,62
Mozambique,2023-03-07,"233,098",,"2,242",,"228,805",,"2,051",11,"7,044",68,"1,371,127","41,437","33,089,461",Africa,142,"14,759",24.0,,,62
Mozambique,2023-03-08,"233,214",+116,"2,242",,"228,805",,"2,167",11,"7,048",68,"1,371,127","41,437","33,089,461",Africa,142,"14,759",24.0,4.0,,65
Mozambique,2023-03-09,"233,214",,"2,242",,"228,805",,"2,167",11,"7,048",68,"1,371,127","41,437","33,089,461",Africa,142,"14,759",24.0,,,65
Mozambique,2023-03-10,"233,214",,"2,242",,"228,805",,"2,167",11,"7,048",68,"1,371,127","41,437","33,089,461",Africa,142,"14,759",24.0,,,65
Myanmar,2023-03-02,"633,935",+10,"19,490",,"614,401",+1,44,,"11,479",353,"10,061,205","182,179","55,227,143",Asia,87,"2,834",5.0,0.2,,0.8
